subj,session,feedType,trial,length,tarCat,respSE,respRT
122203,5,2,14,26,-1,-1,732
122203,5,2,15,35,1,1,515
122203,5,2,16,12,-1,-1,436
122203,5,2,17,44,1,1,579
122203,5,2,18,35,1,1,1155
122203,5,2,19,36,1,1,538
122203,5,2,20,45,1,1,451
122203,5,2,21,41,1,1,570
122203,5,2,22,37,1,1,564
122203,5,2,23,14,-1,-1,517
122203,5,2,24,33,1,1,674
122203,5,2,25,32,1,1,1083
122203,5,2,26,39,1,1,442
122203,5,2,27,32,1,1,516
122203,5,2,28,40,1,1,490
122203,5,2,29,34,1,1,436
122203,5,2,30,24,-1,-1,490
122203,5,2,31,31,1,1,604
122203,5,2,32,33,1,1,466
122203,5,2,33,19,-1,-1,563
122203,5,2,34,20,-1,-1,507
122203,5,2,35,42,1,1,737
122203,5,2,36,33,1,1,1229
122203,5,2,37,21,-1,-1,538
122203,5,2,38,29,-1,-1,1226
122203,5,2,39,39,1,1,467
122203,5,2,40,24,-1,-1,419
122203,5,2,41,38,1,1,507
122203,5,2,42,30,-1,1,1028
122203,5,2,43,9,-1,-1,492
122203,5,2,44,27,-1,-1,891
122203,5,2,45,32,1,1,802
122203,5,2,46,14,-1,-1,395
122203,5,2,47,29,-1,1,1234
122203,5,2,48,38,1,1,596
122203,5,2,49,28,-1,-1,1475
122203,5,2,50,22,-1,-1,947
122203,5,2,51,17,-1,-1,627
122203,5,2,52,31,1,1,587
122203,5,2,53,53,1,1,490
122203,5,2,54,33,1,1,691
122203,5,2,55,16,-1,-1,1091
122203,5,2,56,44,1,1,476
122203,5,2,57,30,-1,1,730
122203,5,2,58,20,-1,-1,474
122203,5,2,59,45,1,1,387
122203,5,2,60,18,-1,-1,730
122203,5,2,61,34,1,-1,1316
122203,5,2,62,28,-1,-1,1379
122203,5,2,63,32,1,1,994
122203,5,2,64,29,-1,-1,3859
122203,5,2,65,34,1,1,3507
122203,5,2,66,25,-1,-1,1244
122203,5,2,67,46,1,1,867
122203,5,2,68,23,-1,-1,641
122203,5,2,69,26,-1,-1,2538
122203,5,2,70,37,1,1,1458
122203,5,2,71,8,-1,-1,1772
122203,5,2,72,46,1,1,779
122203,5,2,73,22,-1,-1,1035
122203,5,2,74,54,1,1,675
122203,5,2,75,17,-1,-1,732
122203,5,2,76,22,-1,-1,2835
122203,5,2,77,27,-1,-1,6257
122203,5,2,78,48,1,1,2171
122203,5,2,79,18,-1,-1,1579
122203,5,2,80,21,-1,-1,819
122203,5,2,81,31,1,-1,1794
122203,5,2,82,33,1,-1,5634
122203,5,2,83,47,1,1,1865
122203,5,2,84,34,1,-1,2986
122203,5,2,85,31,1,1,3603
122203,5,2,86,42,1,1,1226
122203,5,2,87,55,1,1,1092
122203,5,2,88,15,-1,1,2404
122203,5,2,89,37,1,-1,3937
122203,5,2,90,40,1,1,819
122203,5,2,91,45,1,1,433
122203,5,2,92,10,-1,-1,307
122203,5,2,93,39,1,1,571
122203,5,2,94,20,-1,-1,740
122203,5,2,95,11,-1,-1,1275
122203,5,2,96,34,1,1,483
122203,5,2,97,22,-1,-1,617
122203,5,2,98,16,-1,-1,1524
122203,5,2,99,7,-1,-1,364
122203,5,2,100,31,1,1,779
122203,5,2,101,32,1,1,628
122203,5,2,102,26,-1,-1,403
122203,5,2,103,26,-1,-1,1091
122203,5,2,104,38,1,1,580
122203,5,2,105,21,-1,-1,458
122203,5,2,106,36,1,1,514
122203,5,2,107,50,1,1,508
122203,5,2,108,46,1,1,674
122203,5,2,109,15,-1,-1,1156
122203,5,2,110,21,-1,-1,843
122203,5,2,111,13,-1,-1,995
122203,5,2,112,28,-1,-1,931
122203,5,2,113,27,-1,1,931
122203,5,2,114,19,-1,-1,1994
122203,5,2,115,47,1,1,777
122203,5,2,116,32,1,1,771
122203,5,2,117,36,1,1,1349
122203,5,2,118,14,-1,-1,1482
122203,5,2,119,39,1,1,1699
122203,5,2,120,37,1,1,1738
122203,5,2,121,41,1,1,1257
122203,5,2,122,23,-1,-1,716
122203,5,2,123,43,1,1,1396
122203,5,2,124,24,-1,-1,523
122203,5,2,125,16,-1,-1,636
122203,5,2,126,38,1,1,1458
122203,5,2,127,23,-1,-1,771
122203,5,2,128,19,-1,-1,1155
122203,5,2,129,43,1,1,1355
122203,5,2,130,22,-1,-1,1715
122203,5,2,131,49,1,1,675
122203,5,2,132,38,1,1,716
122203,5,2,133,30,-1,-1,747
122203,5,2,134,18,-1,-1,810
122203,5,2,135,24,-1,-1,1117
122203,5,2,136,23,-1,-1,1266
122203,5,2,137,40,1,1,2130
122203,5,2,138,26,-1,-1,1307
122203,5,2,139,28,-1,-1,1300
122203,5,2,140,25,-1,-1,1098
122203,5,2,141,31,1,1,1083
122203,5,2,142,29,-1,-1,564
122203,5,2,143,17,-1,-1,883
122203,5,2,144,41,1,1,930
122203,5,2,145,35,1,1,947
122203,5,2,146,27,-1,-1,634
122203,5,2,147,43,1,1,1325
122203,5,2,148,27,-1,1,1170
122203,5,2,149,28,-1,1,899
122203,5,2,150,25,-1,-1,1003
122203,5,2,151,39,1,1,1121
122203,5,2,152,25,-1,-1,491
122203,5,2,153,30,-1,-1,427
122203,5,2,154,35,1,1,860
122203,5,2,155,44,1,1,620
122203,5,2,156,51,1,1,851
122203,5,2,157,47,1,1,657
122203,5,2,158,23,-1,-1,1435
122203,5,2,159,25,-1,-1,1435
122203,5,2,160,30,-1,-1,971
122204,1,2,1,17,-1,1,3216
122204,1,2,2,24,-1,-1,1730
122204,1,2,3,25,-1,-1,906
122204,1,2,4,25,-1,-1,763
122204,1,2,5,47,1,1,451
122204,1,2,6,10,-1,-1,1028
122204,1,2,7,45,1,1,444
122204,1,2,8,54,1,1,1586
122204,1,2,9,39,1,-1,852
122204,1,2,10,26,-1,-1,1443
122204,1,2,11,34,1,-1,732
122204,1,2,12,23,-1,-1,1051
122204,1,2,13,29,-1,-1,835
122204,1,2,14,46,1,1,515
122204,1,2,15,32,1,-1,667
122204,1,2,16,27,-1,-1,585
122204,1,2,17,47,1,1,507
122204,1,2,18,38,1,1,395
122204,1,2,19,12,-1,-1,644
122204,1,2,20,38,1,1,548
122204,1,2,21,41,1,-1,763
122204,1,2,22,51,1,1,498
122204,1,2,23,37,1,-1,1067
122204,1,2,24,33,1,-1,627
122204,1,2,25,50,1,1,498
122204,1,2,26,41,1,1,802
122204,1,2,27,43,1,1,509
122204,1,2,28,30,-1,-1,593
122204,1,2,29,6,-1,-1,515
122204,1,2,30,37,1,1,562
122204,1,2,31,34,1,1,570
122204,1,2,32,24,-1,-1,573
122204,1,2,33,35,1,1,1067
122204,1,2,34,46,1,1,779
122204,1,2,35,33,1,-1,666
122204,1,2,36,24,-1,-1,506
122204,1,2,37,14,-1,-1,635
122204,1,2,38,26,-1,-1,635
122204,1,2,39,18,-1,-1,476
122204,1,2,40,44,1,1,363
122204,1,2,41,22,-1,-1,915
122204,1,2,42,26,-1,-1,619
122204,1,2,43,18,-1,-1,555
122204,1,2,44,55,1,1,506
122204,1,2,45,20,-1,-1,652
122204,1,2,46,45,1,1,588
122204,1,2,47,33,1,-1,740
122204,1,2,48,31,1,1,707
122204,1,2,49,15,-1,-1,500
122204,1,2,50,36,1,1,643
122204,1,2,51,27,-1,-1,620
122204,1,2,52,15,-1,-1,468
122204,1,2,53,22,-1,-1,483
122204,1,2,54,30,-1,-1,435
122204,1,2,55,36,1,-1,490
122204,1,2,56,23,-1,-1,506
122204,1,2,57,35,1,1,466
122204,1,2,58,39,1,1,548
122204,1,2,59,33,1,-1,426
122204,1,2,60,25,-1,1,363
122204,1,2,61,28,-1,-1,307
122204,1,2,62,45,1,-1,314
122204,1,2,63,16,-1,1,235
122204,1,2,64,44,1,1,537
122204,1,2,65,32,1,-1,538
122204,1,2,66,19,-1,-1,442
122204,1,2,67,20,-1,-1,515
122204,1,2,68,21,-1,-1,475
122204,1,2,69,38,1,1,531
122204,1,2,70,25,-1,-1,531
122204,1,2,71,21,-1,-1,458
122204,1,2,72,29,-1,-1,557
122204,1,2,73,53,1,1,466
122204,1,2,74,39,1,1,564
122204,1,2,75,30,-1,-1,523
122204,1,2,76,34,1,1,499
122204,1,2,77,16,-1,-1,443
122204,1,2,78,28,-1,-1,554
122204,1,2,79,35,1,1,493
122204,1,2,80,32,1,-1,675
122204,1,2,81,42,1,1,499
122204,1,2,82,36,1,1,402
122204,1,2,83,37,1,-1,475
122204,1,2,84,23,-1,-1,561
122204,1,2,85,26,-1,1,539
122204,1,2,86,37,1,1,669
122204,1,2,87,47,1,1,603
122204,1,2,88,29,-1,-1,1371
122204,1,2,89,8,-1,-1,931
122204,1,2,90,31,1,-1,858
122204,1,2,91,27,-1,1,337
122204,1,2,92,15,-1,-1,293
122204,1,2,93,34,1,-1,363
122204,1,2,94,32,1,1,452
122204,1,2,95,40,1,1,403
122204,1,2,96,13,-1,-1,779
122204,1,2,97,32,1,1,714
122204,1,2,98,22,-1,-1,1067
122204,1,2,99,46,1,1,755
122204,1,2,100,38,1,1,475
122204,1,2,101,30,-1,-1,787
122204,1,2,102,32,1,1,587
122204,1,2,103,40,1,1,555
122204,1,2,104,19,-1,-1,635
122204,1,2,105,40,1,1,491
122204,1,2,106,24,-1,-1,580
122204,1,2,107,14,-1,-1,547
122204,1,2,108,37,1,1,1219
122204,1,2,109,42,1,-1,1027
122204,1,2,110,36,1,-1,642
122204,1,2,111,19,-1,-1,861
122204,1,2,112,41,1,1,987
122204,1,2,113,35,1,-1,563
122204,1,2,114,28,-1,-1,556
122204,1,2,115,22,-1,-1,394
122204,1,2,116,40,1,1,522
122204,1,2,117,49,1,1,627
122204,1,2,118,30,-1,-1,507
122204,1,2,119,14,-1,-1,531
122204,1,2,120,23,-1,-1,340
122204,1,2,121,35,1,1,531
122204,1,2,122,34,1,1,554
122204,1,2,123,29,-1,1,476
122204,1,2,124,44,1,1,634
122204,1,2,125,21,-1,-1,555
122204,1,2,126,24,-1,-1,516
122204,1,2,127,20,-1,-1,546
122204,1,2,128,42,1,1,660
122204,1,2,129,17,-1,-1,314
122204,1,2,130,31,1,-1,707
122204,1,2,131,33,1,-1,970
122204,1,2,132,52,1,1,515
122204,1,2,133,16,-1,-1,898
122204,1,2,134,25,-1,-1,3236
122204,1,2,135,36,1,1,1297
122204,1,2,136,21,-1,-1,748
122204,1,2,137,29,-1,-1,1171
122204,1,2,138,27,-1,-1,652
122204,1,2,139,7,-1,-1,532
122204,1,2,140,30,-1,1,451
122204,1,2,141,43,1,1,345
122204,1,2,142,31,1,-1,770
122204,1,2,143,43,1,1,587
122204,1,2,144,18,-1,-1,692
122204,1,2,145,48,1,1,514
122204,1,2,146,28,-1,-1,533
122204,1,2,147,27,-1,-1,876
122204,1,2,148,9,-1,-1,522
122204,1,2,149,23,-1,-1,483
122204,1,2,150,11,-1,-1,459
122204,1,2,151,31,1,1,708
122204,1,2,152,31,1,-1,573
122204,1,2,153,38,1,1,571
122204,1,2,154,22,-1,-1,515
122204,1,2,155,26,-1,-1,907
122204,1,2,156,28,-1,-1,954
122204,1,2,157,39,1,1,555
122204,1,2,158,39,1,1,946
122204,1,2,159,17,-1,-1,579
122204,1,2,160,29,-1,-1,748
122204,2,2,1,55,1,1,1039
122204,2,2,2,39,1,1,578
122204,2,2,3,41,1,1,546
122204,2,2,4,15,-1,-1,269
122204,2,2,5,28,-1,-1,547
122204,2,2,6,36,1,-1,412
122204,2,2,7,27,-1,-1,787
122204,2,2,8,34,1,1,722
122204,2,2,9,29,-1,-1,612
122204,2,2,10,31,1,-1,485
122204,2,2,11,17,-1,-1,433
122204,2,2,12,32,1,1,1155
122204,2,2,13,26,-1,-1,588
122204,2,2,14,29,-1,-1,522
122204,2,2,15,54,1,1,770
122204,2,2,16,21,-1,-1,468
122204,2,2,17,42,1,1,521
122204,2,2,18,45,1,1,429
122204,2,2,19,18,-1,-1,403
122204,2,2,20,36,1,-1,1035
122204,2,2,21,34,1,1,1204
122204,2,2,22,23,-1,-1,601
122204,2,2,23,21,-1,-1,637
122204,2,2,24,31,1,-1,869
122204,2,2,25,44,1,1,472
122204,2,2,26,44,1,1,659
122204,2,2,27,46,1,1,596
122204,2,2,28,34,1,-1,434
122204,2,2,29,47,1,1,571
122204,2,2,30,24,-1,-1,475
122204,2,2,31,28,-1,-1,628
122204,2,2,32,50,1,1,428
122204,2,2,33,12,-1,-1,426
122204,2,2,34,17,-1,-1,338
122204,2,2,35,23,-1,-1,595
122204,2,2,36,45,1,1,532
122204,2,2,37,37,1,1,578
122204,2,2,38,38,1,1,508
122204,2,2,39,23,-1,-1,482
122204,2,2,40,48,1,1,492
122204,2,2,41,36,1,1,1186
122204,2,2,42,30,-1,-1,644
122204,2,2,43,26,-1,-1,426
122204,2,2,44,27,-1,-1,356
122204,2,2,45,10,-1,-1,362
122204,2,2,46,43,1,1,732
122204,2,2,47,19,-1,-1,354
122204,2,2,48,37,1,-1,811
122204,2,2,49,42,1,1,571
122204,2,2,50,36,1,-1,499
122204,2,2,51,24,-1,-1,459
122204,2,2,52,52,1,1,996
122204,2,2,53,31,1,-1,420
122204,2,2,54,30,-1,-1,513
122204,2,2,55,29,-1,-1,243
122204,2,2,56,31,1,-1,474
122204,2,2,57,32,1,1,538
122204,2,2,58,24,-1,-1,515
122204,2,2,59,35,1,1,852
122204,2,2,60,38,1,1,658
122204,2,2,61,25,-1,-1,426
122204,2,2,62,39,1,-1,267
122204,2,2,63,33,1,-1,1154
122204,2,2,64,31,1,1,307
122204,2,2,65,42,1,1,636
122204,2,2,66,24,-1,-1,507
122204,2,2,67,33,1,1,809
122204,2,2,68,14,-1,-1,388
122204,2,2,69,14,-1,-1,339
122204,2,2,70,30,-1,-1,284
122204,2,2,71,51,1,1,493
122204,2,2,72,37,1,1,514
122204,2,2,73,29,-1,-1,540
122204,2,2,74,39,1,1,612
122204,2,2,75,27,-1,-1,362
122204,2,2,76,20,-1,-1,420
122204,2,2,77,26,-1,-1,467
122204,2,2,78,35,1,-1,668
122204,2,2,79,20,-1,-1,466
122204,2,2,80,31,1,-1,524
122204,2,2,81,22,-1,-1,434
122204,2,2,82,53,1,1,396
122204,2,2,83,16,-1,-1,434
122204,2,2,84,6,-1,-1,437
122204,2,2,85,30,-1,-1,643
122204,2,2,86,14,-1,-1,523
122204,2,2,87,28,-1,-1,467
122204,2,2,88,35,1,1,722
122204,2,2,89,22,-1,-1,380
122204,2,2,90,15,-1,-1,506
122204,2,2,91,37,1,1,939
122204,2,2,92,15,-1,-1,301
122204,2,2,93,18,-1,-1,338
122204,2,2,94,27,-1,-1,685
122204,2,2,95,33,1,-1,642
122204,2,2,96,13,-1,-1,393
122204,2,2,97,23,-1,-1,412
122204,2,2,98,33,1,1,947
122204,2,2,99,22,-1,-1,659
122204,2,2,100,30,-1,1,692
122204,2,2,101,25,-1,-1,464
122204,2,2,102,49,1,1,506
122204,2,2,103,23,-1,-1,444
122204,2,2,104,21,-1,-1,394
122204,2,2,105,32,1,-1,542
122204,2,2,106,38,1,1,473
122204,2,2,107,35,1,1,757
122204,2,2,108,19,-1,-1,426
122204,2,2,109,11,-1,-1,444
122204,2,2,110,33,1,1,450
122204,2,2,111,40,1,1,780
122204,2,2,112,32,1,-1,533
122204,2,2,113,26,-1,-1,482
122204,2,2,114,38,1,1,611
122204,2,2,115,34,1,1,580
122204,2,2,116,28,-1,-1,634
122204,2,2,117,25,-1,-1,524
122204,2,2,118,30,-1,1,515
122204,2,2,119,39,1,1,506
122204,2,2,120,40,1,1,395
122204,2,2,121,17,-1,-1,563
122204,2,2,122,28,-1,-1,556
122204,2,2,123,32,1,-1,570
122204,2,2,124,43,1,1,563
122204,2,2,125,47,1,1,539
122204,2,2,126,43,1,1,420
122204,2,2,127,20,-1,-1,499
122204,2,2,128,7,-1,-1,2626
122204,2,2,129,27,-1,-1,636
122204,2,2,130,47,1,1,473
122204,2,2,131,36,1,1,635
122204,2,2,132,19,-1,-1,428
122204,2,2,133,32,1,-1,593
122204,2,2,134,9,-1,-1,395
122204,2,2,135,16,-1,-1,474
122204,2,2,136,34,1,1,532
122204,2,2,137,39,1,1,498
122204,2,2,138,38,1,1,747
122204,2,2,139,25,-1,-1,427
122204,2,2,140,41,1,1,634
122204,2,2,141,35,1,1,548
122204,2,2,142,44,1,1,963
122204,2,2,143,22,-1,-1,369
122204,2,2,144,24,-1,-1,421
122204,2,2,145,40,1,1,450
122204,2,2,146,26,-1,-1,452
122204,2,2,147,37,1,1,595
122204,2,2,148,18,-1,-1,682
122204,2,2,149,45,1,1,476
122204,2,2,150,25,-1,-1,410
122204,2,2,151,8,-1,-1,396
122204,2,2,152,21,-1,-1,314
122204,2,2,153,29,-1,-1,388
122204,2,2,154,22,-1,-1,427
122204,2,2,155,40,1,1,668
122204,2,2,156,41,1,-1,465
122204,2,2,157,16,-1,-1,387
122204,2,2,158,46,1,1,594
122204,2,2,159,29,-1,-1,500
122204,2,2,160,46,1,1,547
122204,3,2,1,29,-1,-1,1401
122204,3,2,2,45,1,-1,1099
122204,3,2,3,45,1,-1,939
122204,3,2,4,38,1,1,747
122204,3,2,5,38,1,1,675
122204,3,2,6,28,-1,-1,619
122204,3,2,7,30,-1,-1,1212
122204,3,2,8,23,-1,-1,467
122204,3,2,9,43,1,-1,595
122204,3,2,10,27,-1,1,579
122204,3,2,11,28,-1,-1,954
122204,3,2,12,40,1,-1,610
122204,3,2,13,16,-1,1,355
122204,3,2,14,11,-1,-1,467
122204,3,2,15,24,-1,-1,459
122204,3,2,16,55,1,1,661
122204,3,2,17,28,-1,-1,1306
122204,3,2,18,37,1,1,1259
122204,3,2,19,34,1,1,1179
122204,3,2,20,24,-1,-1,364
122204,3,2,21,16,-1,-1,427
122204,3,2,22,34,1,1,467
122204,3,2,23,25,-1,-1,451
122204,3,2,24,21,-1,-1,1067
122204,3,2,25,47,1,1,1170
122204,3,2,26,32,1,-1,2628
122204,3,2,27,36,1,1,531
122204,3,2,28,39,1,1,915
122204,3,2,29,31,1,-1,930
122204,3,2,30,38,1,1,786
122204,3,2,31,23,-1,-1,627
122204,3,2,32,24,-1,-1,924
122204,3,2,33,15,-1,-1,404
122204,3,2,34,33,1,1,1884
122204,3,2,35,51,1,1,724
122204,3,2,36,35,1,1,899
122204,3,2,37,12,-1,-1,729
122204,3,2,38,33,1,1,1523
122204,3,2,39,14,-1,-1,699
122204,3,2,40,42,1,1,676
122204,3,2,41,29,-1,-1,827
122204,3,2,42,27,-1,-1,523
122204,3,2,43,30,-1,-1,939
122204,3,2,44,25,-1,-1,459
122204,3,2,45,29,-1,-1,482
122204,3,2,46,44,1,1,627
122204,3,2,47,38,1,1,1298
122204,3,2,48,20,-1,-1,563
122204,3,2,49,21,-1,-1,418
122204,3,2,50,22,-1,-1,533
122204,3,2,51,46,1,1,524
122204,3,2,52,22,-1,-1,980
122204,3,2,53,30,-1,-1,827
122204,3,2,54,26,-1,-1,514
122204,3,2,55,34,1,1,715
122204,3,2,56,25,-1,-1,955
122204,3,2,57,17,-1,-1,618
122204,3,2,58,36,1,1,820
122204,3,2,59,36,1,1,844
122204,3,2,60,26,-1,-1,428
122204,3,2,61,15,-1,-1,867
122204,3,2,62,19,-1,-1,578
122204,3,2,63,21,-1,-1,378
122204,3,2,64,20,-1,-1,340
122204,3,2,65,45,1,1,515
122204,3,2,66,35,1,1,658
122204,3,2,67,30,-1,1,1372
122204,3,2,68,29,-1,-1,970
122204,3,2,69,31,1,-1,1138
122204,3,2,70,27,-1,-1,489
122204,3,2,71,37,1,1,867
122204,3,2,72,18,-1,-1,420
122204,3,2,73,10,-1,-1,363
122204,3,2,74,43,1,1,715
122204,3,2,75,36,1,1,954
122204,3,2,76,40,1,1,668
122204,3,2,77,7,-1,-1,1395
122204,3,2,78,41,1,1,531
122204,3,2,79,17,-1,-1,601
122204,3,2,80,37,1,-1,851
122204,3,2,81,41,1,1,579
122204,3,2,82,20,-1,-1,579
122204,3,2,83,33,1,1,1243
122204,3,2,84,23,-1,-1,443
122204,3,2,85,39,1,1,508
122204,3,2,86,34,1,1,1059
122204,3,2,87,14,-1,-1,393
122204,3,2,88,49,1,1,523
122204,3,2,89,50,1,1,435
122204,3,2,90,25,-1,-1,524
122204,3,2,91,30,-1,-1,692
122204,3,2,92,28,-1,-1,620
122204,3,2,93,40,1,1,667
122204,3,2,94,27,-1,-1,507
122204,3,2,95,23,-1,-1,571
122204,3,2,96,37,1,1,1498
122204,3,2,97,30,-1,-1,380
122204,3,2,98,26,-1,-1,483
122204,3,2,99,42,1,1,643
122204,3,2,100,16,-1,-1,436
122204,3,2,101,44,1,1,627
122204,3,2,102,24,-1,-1,619
122204,3,2,103,34,1,-1,700
122204,3,2,104,29,-1,-1,586
122204,3,2,105,29,-1,-1,396
122204,3,2,106,54,1,1,460
122204,3,2,107,38,1,1,820
122204,3,2,108,18,-1,-1,562
122204,3,2,109,9,-1,-1,451
122204,3,2,110,22,-1,-1,491
122204,3,2,111,25,-1,-1,426
122204,3,2,112,15,-1,-1,355
122204,3,2,113,35,1,1,763
122204,3,2,114,35,1,1,628
122204,3,2,115,31,1,-1,1554
122204,3,2,116,52,1,1,522
122204,3,2,117,17,-1,-1,1028
122204,3,2,118,24,-1,-1,685
122204,3,2,119,36,1,1,994
122204,3,2,120,46,1,1,555
122204,3,2,121,21,-1,-1,618
122204,3,2,122,33,1,1,899
122204,3,2,123,39,1,1,740
122204,3,2,124,32,1,1,652
122204,3,2,125,22,-1,-1,763
122204,3,2,126,43,1,1,652
122204,3,2,127,31,1,-1,435
122204,3,2,128,26,-1,-1,474
122204,3,2,129,32,1,-1,587
122204,3,2,130,19,-1,-1,394
122204,3,2,131,14,-1,-1,587
122204,3,2,132,32,1,1,861
122204,3,2,133,31,1,1,979
122204,3,2,134,44,1,1,523
122204,3,2,135,32,1,1,420
122204,3,2,136,32,1,1,492
122204,3,2,137,41,1,1,333
122204,3,2,138,39,1,1,562
122204,3,2,139,13,-1,-1,435
122204,3,2,140,27,-1,-1,675
122204,3,2,141,22,-1,-1,371
122204,3,2,142,26,-1,-1,411
122204,3,2,143,6,-1,-1,460
122204,3,2,144,46,1,1,506
122204,3,2,145,42,1,1,547
122204,3,2,146,23,-1,-1,412
122204,3,2,147,47,1,1,426
122204,3,2,148,19,-1,-1,371
122204,3,2,149,40,1,1,722
122204,3,2,150,28,-1,-1,446
122204,3,2,151,31,1,-1,842
122204,3,2,152,53,1,1,465
122204,3,2,153,33,1,1,434
122204,3,2,154,18,-1,1,442
122204,3,2,155,35,1,1,1354
122204,3,2,156,8,-1,-1,490
122204,3,2,157,48,1,1,668
122204,3,2,158,47,1,1,484
122204,3,2,159,37,1,-1,1011
122204,3,2,160,39,1,1,474
122204,4,2,1,38,1,1,1113
122204,4,2,2,20,-1,-1,419
122204,4,2,3,32,1,1,1147
122204,4,2,4,30,-1,-1,1410
122204,4,2,5,25,-1,-1,412
122204,4,2,6,44,1,1,371
122204,4,2,7,36,1,1,460
122204,4,2,8,33,1,1,907
122204,4,2,9,24,-1,-1,531
122204,4,2,10,20,-1,-1,500
122204,4,2,11,30,-1,-1,1155
122204,4,2,12,14,-1,-1,435
122204,4,2,13,44,1,1,538
122204,4,2,14,10,-1,-1,491
122204,4,2,15,27,-1,-1,723
122204,4,2,16,27,-1,-1,459
122204,4,2,17,28,-1,-1,667
122204,4,2,18,24,-1,-1,434
122204,4,2,19,32,1,1,2811
122204,4,2,20,33,1,1,603
122204,4,2,21,21,-1,-1,338
122204,4,2,22,35,1,1,691
122204,4,2,23,42,1,1,531
122204,4,2,24,36,1,1,739
122204,4,2,25,35,1,1,587
122204,4,2,26,39,1,1,555
122204,4,2,27,23,-1,-1,411
122204,4,2,28,40,1,1,756
122204,4,2,29,46,1,1,459
122204,4,2,30,25,-1,-1,546
122204,4,2,31,26,-1,-1,522
122204,4,2,32,28,-1,-1,659
122204,4,2,33,28,-1,-1,532
122204,4,2,34,26,-1,-1,452
122204,4,2,35,54,1,1,419
122204,4,2,36,42,1,1,683
122204,4,2,37,37,1,1,1267
122204,4,2,38,31,1,1,1634
122204,4,2,39,39,1,1,732
122204,4,2,40,50,1,1,523
122204,4,2,41,21,-1,-1,411
122204,4,2,42,23,-1,-1,387
122204,4,2,43,14,-1,-1,395
122204,4,2,44,44,1,1,571
122204,4,2,45,35,1,1,1076
122204,4,2,46,29,-1,-1,571
122204,4,2,47,26,-1,-1,1513
122204,4,2,48,25,-1,-1,558
122204,4,2,49,21,-1,-1,427
122204,4,2,50,30,-1,-1,787
122204,4,2,51,6,-1,-1,419
122204,4,2,52,16,-1,-1,524
122204,4,2,53,15,-1,-1,419
122204,4,2,54,33,1,1,1146
122204,4,2,55,27,-1,-1,866
122204,4,2,56,31,1,1,939
122204,4,2,57,22,-1,-1,459
122204,4,2,58,26,-1,-1,842
122204,4,2,59,38,1,1,484
122204,4,2,60,24,-1,-1,459
122204,4,2,61,23,-1,-1,451
122204,4,2,62,29,-1,-1,787
122204,4,2,63,24,-1,-1,307
122204,4,2,64,29,-1,-1,650
122204,4,2,65,40,1,1,1404
122204,4,2,66,38,1,1,755
122204,4,2,67,36,1,1,1252
122204,4,2,68,34,1,1,483
122204,4,2,69,29,-1,-1,763
122204,4,2,70,18,-1,-1,411
122204,4,2,71,47,1,1,571
122204,4,2,72,37,1,1,947
122204,4,2,73,47,1,1,483
122204,4,2,74,37,1,1,1131
122204,4,2,75,25,-1,-1,467
122204,4,2,76,45,1,1,869
122204,4,2,77,19,-1,-1,379
122204,4,2,78,47,1,1,900
122204,4,2,79,15,-1,-1,484
122204,4,2,80,15,-1,-1,419
122204,4,2,81,17,-1,-1,347
122204,4,2,82,34,1,1,923
122204,4,2,83,14,-1,-1,435
122204,4,2,84,23,-1,-1,594
122204,4,2,85,12,-1,-1,388
122204,4,2,86,7,-1,-1,362
122204,4,2,87,34,1,1,1036
122204,4,2,88,18,-1,-1,475
122204,4,2,89,41,1,1,1003
122204,4,2,90,19,-1,-1,410
122204,4,2,91,41,1,1,698
122204,4,2,92,34,1,1,1117
122204,4,2,93,51,1,1,452
122204,4,2,94,40,1,1,459
122204,4,2,95,46,1,1,531
122204,4,2,96,49,1,1,571
122204,4,2,97,45,1,1,554
122204,4,2,98,35,1,1,1213
122204,4,2,99,39,1,1,371
122204,4,2,100,38,1,1,412
122204,4,2,101,22,-1,-1,555
122204,4,2,102,27,-1,-1,579
122204,4,2,103,35,1,1,1513
122204,4,2,104,53,1,1,526
122204,4,2,105,31,1,-1,971
122204,4,2,106,32,1,1,482
122204,4,2,107,28,-1,-1,898
122204,4,2,108,27,-1,-1,515
122204,4,2,109,22,-1,-1,651
122204,4,2,110,36,1,1,1011
122204,4,2,111,26,-1,-1,811
122204,4,2,112,31,1,1,1
122204,4,2,113,39,1,1,583
122204,4,2,114,22,-1,-1,468
122204,4,2,115,9,-1,-1,395
122204,4,2,116,37,1,1,691
122204,4,2,117,29,-1,1,2196
122204,4,2,118,18,-1,-1,387
122204,4,2,119,33,1,1,731
122204,4,2,120,55,1,1,530
122204,4,2,121,31,1,1,1203
122204,4,2,122,8,-1,-1,355
122204,4,2,123,11,-1,-1,370
122204,4,2,124,32,1,1,579
122204,4,2,125,28,-1,1,1077
122204,4,2,126,30,-1,-1,290
122204,4,2,127,32,1,-1,635
122204,4,2,128,45,1,1,1163
122204,4,2,129,42,1,1,771
122204,4,2,130,23,-1,-1,410
122204,4,2,131,25,-1,-1,315
122204,4,2,132,31,1,1,940
122204,4,2,133,37,1,1,323
122204,4,2,134,46,1,1,483
122204,4,2,135,30,-1,-1,331
122204,4,2,136,48,1,1,459
122204,4,2,137,43,1,1,426
122204,4,2,138,43,1,1,564
122204,4,2,139,17,-1,-1,402
122204,4,2,140,20,-1,-1,393
